Image,PSNR,SSIM,MSE,MAE,Inference_Time_sec,FPS
frame_003135.jpg,15.79883282888326,0.65040135,0.02630974974259558,0.12550959,8.58987309699296,0.1164161552456541
frame_003493.jpg,14.358925331118224,0.612641,0.03665282614518643,0.170249,8.532622992992401,0.11719725585218888
frame_002417.jpg,15.86149426486073,0.6320544,0.025932869436258995,0.13826224,8.174097301991424,0.12233766776379991
frame_001272.jpg,24.31079457187183,0.94747335,0.0037061290937751585,0.05208489,8.309238495014142,0.12034797179068069
frame_002892.jpg,15.678962255006965,0.6541223,0.027046045511192662,0.12773754,8.45465055500972,0.11827809954930187
frame_000896.jpg,22.44536968294751,0.93648976,0.00569459748145112,0.06941801,8.62320489200647,0.11596616484515856
frame_003240.jpg,15.433932605363276,0.6162421,0.028615855852614162,0.118025325,8.421210723987315,0.11874777069187449
frame_003106.jpg,16.690341281364965,0.6451793,0.021427222130963614,0.12715481,8.397420499008149,0.11908418783102666
frame_001062.jpg,21.617950261495466,0.9344469,0.006889773960969593,0.07870183,8.52301530900877,0.11732936803985401
frame_002196.jpg,14.531952760829729,0.6269974,0.035221246669044526,0.14632891,8.529666170012206,0.11723788247606987
frame_001441.jpg,19.9534628752214,0.8957105,0.01010773186304775,0.09554998,8.54112748298212,0.11708056131845157
frame_002158.jpg,14.494609128934364,0.6362851,0.035525409040508875,0.13969792,8.377833888982423,0.11936259577969034
frame_003230.jpg,14.65760605265135,0.6295299,0.03421680026945675,0.1633934,8.394489028985845,0.11912577365305248
frame_001559.jpg,17.44694841210036,0.71689224,0.01800135343293857,0.11792722,8.548692166019464,0.11697695747835438
frame_000499.jpg,15.808889242135143,0.6695908,0.026248898031621483,0.11737556,8.451442162011517,0.1183230010725165
frame_002941.jpg,15.417826460865482,0.63653696,0.028722176980566488,0.13577594,8.351770481007406,0.11973509117307281
frame_002031.jpg,16.285966931587872,0.6406223,0.02351815816882048,0.11108758,8.546567484998377,0.1170060380094442
frame_003109.jpg,16.50028424305863,0.65758383,0.022385746204460166,0.12748441,8.463908626988996,0.11814872348825749
frame_001125.jpg,21.24124006772764,0.8979483,0.007514083091508293,0.08238873,8.626453521981603,0.11592249322990471
frame_000814.jpg,14.723635884090733,0.8877053,0.03370050521686072,0.17913437,8.619156350003323,0.11602063582471323
frame_001811.jpg,16.74009843843953,0.65046984,0.021183131204083546,0.10879076,8.392618398997001,0.11915232558643553
frame_000145.jpg,16.149195374045963,0.6580949,0.02427059719571877,0.13774513,8.575282898993464,0.11661422856584433
frame_003284.jpg,15.50569113212122,0.63551927,0.028146920520653092,0.12555045,8.342829041997902,0.11986341742902652
frame_003104.jpg,14.684841340491914,0.64875823,0.034002892775259315,0.1422766,8.495531887019752,0.11770893374291151
frame_000528.jpg,15.237907814031526,0.64444727,0.029937064882865835,0.1387055,8.40605745400535,0.11896183263933276
frame_000842.jpg,21.232002150790645,0.90646434,0.007530083376292687,0.081691936,8.742602773971157,0.1143824128641921
frame_002383.jpg,15.002172785367968,0.6370921,0.03160695961015837,0.13547345,8.454737263004063,0.11827688654214771
frame_000013.jpg,15.375185474865322,0.6548526,0.029005573214649243,0.1488447,8.482741798012285,0.11788641264954271
frame_001727.jpg,14.769993463958784,0.6081028,0.03334269145633975,0.15224195,8.613342703989474,0.11609894490054672
frame_003133.jpg,16.611456805817767,0.6588129,0.02181997855483809,0.12525445,8.35363740302273,0.11970833204205798
frame_000071.jpg,17.82919816441359,0.6172311,0.016484667189621473,0.096467316,8.587610557005974,0.11644682689810341
frame_001289.jpg,22.14891619631665,0.9374237,0.006096890292149154,0.07355967,8.503578305011615,0.1175975529514024
frame_001269.jpg,25.162089765019935,0.92574435,0.0030464287374845577,0.044854954,8.590267116989708,0.1164108154474282
